2020 12 607 4.839e-01 2.890e-09 6.243e-01 2.000e+00 0 1 0 4 6 2 -1 915 463 915 843300 2.570e+05 867 3465 1.948e+03 910 910 9.100e+02 4 5.346e-01 3.334e-02 1.988e-01 3.334e-02 1.999e-01 5.215e-01 1.128e-01 4.089e-02 1.022e-02 8.000e-01 2.734e-01 5.000e-02 8.000e-01 -3.625e-01 -7.000e-01 -1.250e-01 0.000e+00 0.000e+00
2021 14 362 5.670e-01 5.435e-09 7.446e-01 3.000e+00 1 1 1 4 10 4 -1 1100 315 4700 843300 3.888e+05 2461 7578 4.031e+03 4700 4700 4.700e+03 0 1.227e-01 2.012e-02 2.000e-02 1.264e-01 7.107e-01 4.814e-01 1.413e-01 3.593e-02 1.796e-02 6.667e-01 3.675e-01 1.000e-01 6.000e-01 -2.225e-01 -2.917e-01 -1.556e-01 1.000e-01 2.000e-01
2022 6 240 6.637e-01 7.812e-09 8.672e-01 6.000e+00 4 0 0 4 4 2 4 659 250 17600 690400 5.222e+05 3098 5341 4.198e+03 28500 28500 2.850e+04 0 5.502e-01 2.998e-01 5.000e-02 5.000e-02 5.000e-02 3.825e-01 1.213e-01 3.524e-02 1.762e-02 6.667e-01 3.504e-01 1.364e-01 5.000e-01 -2.458e-01 -4.000e-01 -1.667e-01 6.667e-01 3.333e-01
2023 9 288 6.145e-01 6.452e-09 7.806e-01 2.000e+00 2 0 2 4 8 2 4 1200 470 0 690400 3.504e+05 0 5391 3.507e+03 0 0 0.000e+00 3 5.381e-01 1.440e-01 2.500e-02 2.500e-02 2.679e-01 5.504e-01 1.793e-01 4.580e-02 1.145e-02 8.000e-01 3.506e-01 1.000e-01 6.000e-01 -4.000e-01 -5.000e-01 -3.000e-01 0.000e+00 0.000e+00
2024 14 173 6.667e-01 1.042e-08 8.021e-01 7.000e+00 3 1 0 4 4 2 217 441 354 5300 617900 1.932e+05 1816 3145 2.440e+03 1300 4000 2.233e+03 3 8.000e-01 5.000e-02 5.000e-02 5.000e-02 5.000e-02 3.650e-01 9.728e-02 1.863e-02 6.211e-03 7.500e-01 2.825e-01 2.000e-01 4.333e-01 -1.667e-01 -1.667e-01 -1.667e-01 0.000e+00 0.000e+00
2025 10 1293 3.863e-01 1.325e-09 5.457e-01 1.700e+01 17 1 0 4 10 2 4 1200 265 0 843300 2.662e+05 0 3719 2.124e+03 0 0 0.000e+00 3 8.000e-01 2.000e-02 2.004e-02 2.000e-02 1.400e-01 4.685e-01 1.674e-01 4.286e-02 1.032e-02 8.060e-01 3.879e-01 1.000e-01 1.000e+00 -3.135e-01 -8.000e-01 -5.000e-02 4.000e-01 -2.500e-01
2026 14 357 5.748e-01 5.128e-09 7.538e-01 3.000e+00 1 1 1 4 8 4 -1 791 112 0 843300 4.197e+05 0 4364 2.732e+03 27500 27500 2.750e+04 4 2.501e-02 3.817e-01 2.501e-02 2.500e-02 5.432e-01 4.045e-01 1.898e-01 4.023e-02 8.621e-03 8.235e-01 3.812e-01 1.000e-01 8.000e-01 -1.472e-01 -1.667e-01 -1.250e-01 8.000e-01 4.000e-01
2027 12 314 6.321e-01 5.682e-09 7.614e-01 8.000e+00 4 0 0 4 9 4 217 2100 844 0 617900 9.409e+04 0 7050 3.129e+03 3100 3100 3.100e+03 2 2.231e-02 3.884e-01 2.223e-02 2.227e-02 5.448e-01 4.336e-01 8.842e-02 4.262e-02 3.607e-02 5.417e-01 3.846e-01 1.000e-01 9.000e-01 -2.054e-01 -5.000e-01 -7.143e-02 0.000e+00 0.000e+00
2028 10 1029 4.729e-01 1.637e-09 6.596e-01 3.900e+01 24 1 0 4 10 5 -1 3800 725 3800 843300 2.116e+05 1957 4710 3.186e+03 3100 10400 6.750e+03 6 2.024e-02 2.003e-02 5.701e-01 2.017e-02 3.695e-01 4.087e-01 1.173e-01 5.040e-02 2.767e-02 6.456e-01 3.524e-01 1.000e-01 8.000e-01 -2.166e-01 -6.000e-01 -5.000e-02 3.667e-01 -2.500e-01
2029 9 805 4.789e-01 2.203e-09 6.542e-01 1.200e+01 2 11 0 4 10 4 217 579 373 0 617900 9.551e+04 0 3986 2.636e+03 2100 19800 5.943e+03 6 2.038e-02 2.016e-02 2.008e-02 3.395e-01 5.999e-01 4.659e-01 1.536e-01 4.627e-02 1.157e-02 8.000e-01 3.817e-01 3.333e-02 1.000e+00 -2.815e-01 -5.000e-01 -7.143e-02 3.000e-01 2.000e-01
2030 16 582 5.931e-01 2.817e-09 7.521e-01 1.800e+01 16 14 1 4 10 1 -1 1300 298 0 843300 2.195e+05 0 4152 2.801e+03 753 31300 1.603e+04 2 2.002e-02 9.199e-01 2.000e-02 2.012e-02 2.001e-02 4.413e-01 2.542e-01 6.655e-02 2.277e-02 7.451e-01 5.479e-01 5.000e-02 1.000e+00 -3.935e-01 -1.000e+00 -7.143e-02 1.000e+00 -1.000e+00
2031 10 200 6.364e-01 8.197e-09 8.197e-01 2.000e+00 1 0 1 4 6 1 -1 931 255 24200 843300 2.696e+05 3142 8977 5.346e+03 3400 3400 3.400e+03 2 3.333e-02 6.358e-01 3.333e-02 2.642e-01 3.333e-02 4.571e-01 2.464e-01 4.040e-02 5.051e-03 8.889e-01 3.094e-01 1.000e-01 8.000e-01 -7.143e-02 -7.143e-02 -7.143e-02 0.000e+00 0.000e+00
2032 8 575 5.368e-01 3.030e-09 7.152e-01 1.600e+01 16 1 4 4 7 2 217 475 351 0 51900 1.914e+04 0 3491 1.474e+03 0 0 0.000e+00 2 8.834e-01 2.901e-02 2.873e-02 3.007e-02 2.875e-02 3.997e-01 1.429e-01 4.174e-02 1.089e-02 7.931e-01 3.108e-01 3.333e-02 9.000e-01 -1.958e-01 -3.000e-01 -1.000e-01 0.000e+00 0.000e+00
2033 13 193 6.494e-01 1.111e-08 7.667e-01 4.000e+00 2 1 0 4 9 5 -1 866 165 0 843300 2.255e+05 0 4495 2.550e+03 1100 1500 1.300e+03 2 2.290e-02 2.223e-02 3.828e-01 2.225e-02 5.498e-01 5.800e-01 1.200e-01 1.190e-02 5.952e-03 6.667e-01 5.000e-01 4.000e-01 6.000e-01 -4.000e-01 -4.000e-01 -4.000e-01 0.000e+00 0.000e+00
2034 10 344 6.786e-01 4.651e-09 7.116e-01 2.900e+01 27 27 1 4 7 5 4 684 263 27500 843300 2.956e+05 3284 8740 5.840e+03 1800 1800 1.800e+03 1 2.857e-02 2.858e-02 2.857e-02 8.857e-01 2.861e-02 4.255e-01 9.314e-02 1.618e-02 1.294e-02 5.556e-01 5.067e-01 2.000e-01 9.000e-01 -2.375e-01 -5.000e-01 -1.000e-01 9.000e-01 6.000e-01
2035 9 759 4.561e-01 2.481e-09 6.551e-01 6.000e+00 2 1 0 4 5 3 4 468 300 0 690400 1.576e+05 0 3967 2.652e+03 1000 3100 1.975e+03 2 6.141e-01 4.004e-02 2.657e-01 4.017e-02 4.000e-02 4.829e-01 1.604e-01 4.576e-02 1.346e-02 7.727e-01 3.977e-01 6.250e-02 8.000e-01 -2.529e-01 -4.000e-01 -1.000e-01 7.500e-01 0.000e+00
2036 8 294 6.529e-01 5.747e-09 6.954e-01 1.800e+01 12 11 0 4 9 3 217 583 405 0 69100 2.534e+04 0 3884 2.313e+03 3000 32600 1.330e+04 1 4.211e-01 2.231e-02 2.232e-02 5.118e-01 2.242e-02 4.986e-01 1.934e-01 4.965e-02 1.064e-02 8.235e-01 3.056e-01 3.333e-02 5.000e-01 -3.000e-01 -4.000e-01 -2.500e-01 5.000e-01 5.000e-01
2037 12 22 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0 14 0 0 5 5 -1 106 37 9200 843300 2.553e+05 1989 3428 2.476e+03 0 0 0.000e+00 5 4.000e-02 4.000e-02 8.400e-01 4.000e-02 4.000e-02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 2.500e-01 2.500e-01
2038 13 174 6.266e-01 8.475e-09 6.356e-01 1.700e+01 16 14 0 5 6 5 -1 109 29 0 843300 3.332e+05 0 5996 3.247e+03 803 803 8.030e+02 2 3.334e-02 3.335e-02 3.351e-02 8.665e-01 3.334e-02 4.851e-01 2.039e-01 4.938e-02 6.173e-03 8.889e-01 2.674e-01 1.000e-01 7.000e-01 -1.000e-01 -1.000e-01 -1.000e-01 9.000e-01 9.000e-01
2039 9 498 4.836e-01 4.016e-09 6.827e-01 4.000e+00 0 1 1 4 5 3 4 570 293 8400 843300 1.974e+05 2080 3271 2.614e+03 0 0 0.000e+00 2 4.009e-02 4.000e-02 2.415e-01 2.389e-01 4.395e-01 4.256e-01 1.578e-01 5.579e-02 4.292e-03 9.286e-01 2.689e-01 3.333e-02 7.000e-01 -2.396e-01 -2.917e-01 -1.875e-01 4.545e-01 1.364e-01
2040 12 543 4.600e-01 2.933e-09 5.484e-01 7.000e+00 0 18 0 4 7 1 4 464 170 1500 843300 2.092e+05 809 3672 2.628e+03 464 6500 2.102e+03 1 2.870e-02 2.968e-02 1.756e-01 4.235e-01 3.425e-01 4.100e-01 1.477e-01 3.861e-02 5.792e-03 8.696e-01 2.797e-01 1.000e-01 7.000e-01 -1.222e-01 -1.667e-01 -1.000e-01 0.000e+00 0.000e+00
2041 10 432 5.868e-01 3.584e-09 7.097e-01 2.100e+01 12 1 1 4 7 5 -1 558 144 2000 843300 2.732e+05 1023 4018 2.698e+03 1100 2300 1.525e+03 0 2.889e-02 2.857e-02 8.847e-01 2.921e-02 2.857e-02 3.112e-01 7.743e-02 2.625e-02 1.909e-02 5.789e-01 3.312e-01 3.333e-02 1.000e+00 -2.531e-01 -6.000e-01 -5.000e-02 0.000e+00 0.000e+00
2042 9 578 5.258e-01 3.185e-09 7.516e-01 4.000e+00 2 1 0 4 5 2 -1 6400 1309 17400 843300 4.530e+05 2398 11900 4.750e+03 17400 17400 1.740e+04 2 4.405e-01 4.000e-02 2.402e-01 2.393e-01 4.001e-02 4.146e-01 7.708e-02 2.712e-02 1.808e-02 6.000e-01 3.025e-01 6.250e-02 7.000e-01 -1.325e-01 -2.000e-01 -5.000e-02 0.000e+00 0.000e+00
2043 13 200 5.414e-01 8.475e-09 6.017e-01 9.000e+00 8 9 1 5 10 5 -1 592 139 1300 843300 2.445e+05 833 6105 2.469e+03 935 935 9.350e+02 2 2.000e-02 1.201e-01 8.199e-01 2.000e-02 2.004e-02 3.922e-01 -3.049e-02 2.198e-02 1.648e-02 5.714e-01 2.627e-01 1.364e-01 5.000e-01 -4.519e-01 -8.000e-01 -1.556e-01 3.125e-01 0.000e+00
2044 9 381 5.794e-01 5.051e-09 7.879e-01 4.000e+00 1 1 1 4 8 4 -1 649 172 17300 843300 2.968e+05 2303 4196 3.270e+03 17300 17300 1.730e+04 2 2.503e-02 2.500e-02 2.501e-02 2.500e-02 9.000e-01 4.143e-01 1.465e-01 6.111e-02 2.222e-02 7.333e-01 3.241e-01 5.000e-02 7.000e-01 -2.219e-01 -3.125e-01 -1.250e-01 4.000e-01 -2.000e-01
2045 8 918 4.129e-01 2.083e-09 6.187e-01 1.000e+00 0 1 0 4 4 5 217 300 279 25200 617900 4.697e+05 1950 5214 3.490e+03 983 983 9.830e+02 2 5.000e-02 5.000e-02 8.000e-01 5.000e-02 5.000e-02 4.351e-01 2.506e-01 4.338e-02 6.674e-03 8.667e-01 4.062e-01 5.000e-02 1.000e+00 -9.325e-02 -1.667e-01 -5.000e-02 0.000e+00 0.000e+00
2046 10 542 5.612e-01 3.058e-09 7.278e-01 1.000e+01 10 1 0 4 8 5 4 599 337 0 690400 1.894e+05 0 3356 2.225e+03 0 0 0.000e+00 2 2.500e-02 2.500e-02 9.000e-01 2.500e-02 2.500e-02 6.162e-01 1.018e-01 4.255e-02 3.095e-02 5.789e-01 3.937e-01 5.000e-02 1.000e+00 -2.680e-01 -1.000e+00 -5.000e-02 1.000e+00 -1.250e-01
2047 10 351 6.036e-01 4.717e-09 7.453e-01 6.000e+00 1 1 1 4 5 5 -1 217 99 0 843300 2.112e+05 0 3613 2.060e+03 1500 1500 1.500e+03 2 4.016e-02 4.001e-02 4.487e-01 4.000e-02 4.312e-01 4.066e-01 1.971e-01 4.106e-02 8.798e-03 8.235e-01 4.296e-01 1.000e-01 1.000e+00 -1.972e-01 -3.000e-01 -1.250e-01 0.000e+00 0.000e+00
2048 8 1210 4.106e-01 1.289e-09 5.490e-01 2.400e+01 0 42 0 4 8 4 0 0 0 0 0 0.000e+00 0 0 0.000e+00 545 16000 2.830e+03 0 2.500e-02 2.516e-02 2.500e-02 2.500e-02 8.998e-01 5.393e-01 2.883e-01 6.959e-02 1.160e-02 8.571e-01 4.266e-01 1.000e-01 1.000e+00 -2.268e-01 -5.000e-01 -5.000e-02 5.000e-01 0.000e+00
2049 8 574 4.636e-01 3.401e-09 6.599e-01 5.000e+00 4 1 0 4 7 5 4 506 136 8500 843300 2.938e+05 3310 8042 4.745e+03 42500 42500 4.250e+04 2 2.857e-02 3.181e-01 2.857e-02 5.962e-01 2.857e-02 6.807e-01 -1.053e-01 3.273e-02 5.636e-02 3.673e-01 4.372e-01 1.000e-01 1.000e+00 -4.446e-01 -1.000e+00 -1.000e-01 0.000e+00 0.000e+00
2050 8 406 5.391e-01 4.082e-09 6.571e-01 3.100e+01 26 21 1 4 8 0 -1 1300 239 6400 843300 2.261e+05 3200 6893 4.513e+03 923 12000 6.462e+03 0 6.201e-01 1.538e-01 2.504e-02 1.754e-01 2.562e-02 5.510e-01 3.696e-01 4.639e-02 0.000e+00 1.000e+00 4.248e-01 3.333e-02 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2051 14 160 6.857e-01 1.087e-08 8.152e-01 6.000e+00 2 0 1 4 10 1 4 1700 278 0 843300 3.285e+05 0 5311 3.071e+03 4200 4200 4.200e+03 6 1.251e-01 2.065e-02 3.202e-01 5.141e-01 2.001e-02 5.232e-01 1.859e-01 6.294e-02 0.000e+00 1.000e+00 2.399e-01 1.000e-01 6.000e-01 0.000e+00 0.000e+00 0.000e+00 5.000e-01 2.500e-01
2052 8 410 6.176e-01 4.082e-09 7.959e-01 1.400e+01 11 0 10 4 4 1 4 176 84 11600 843300 2.787e+05 1538 3253 2.456e+03 4100 4100 4.100e+03 5 5.000e-02 7.992e-01 5.014e-02 5.066e-02 5.000e-02 5.554e-01 2.417e-01 5.486e-02 1.496e-02 7.857e-01 4.301e-01 1.000e-01 1.000e+00 -3.477e-01 -5.000e-01 -1.556e-01 0.000e+00 0.000e+00
2053 7 521 5.605e-01 3.268e-09 7.320e-01 2.500e+01 24 13 0 4 7 1 4 440 108 0 843300 3.339e+05 0 8529 4.133e+03 3000 3000 3.000e+03 0 2.857e-02 5.945e-01 2.857e-02 3.198e-01 2.857e-02 4.265e-01 9.856e-02 2.745e-02 1.765e-02 6.087e-01 4.744e-01 1.000e-01 1.000e+00 -2.593e-01 -5.000e-01 -1.000e-01 0.000e+00 0.000e+00
2054 12 519 5.375e-01 3.344e-09 7.191e-01 7.000e+00 6 1 0 4 6 5 217 755 393 0 69100 2.355e+04 0 3586 1.695e+03 4900 4900 4.900e+03 0 3.334e-02 3.338e-02 8.665e-01 3.336e-02 3.344e-02 3.392e-01 7.463e-02 1.961e-02 1.373e-02 5.882e-01 3.175e-01 2.000e-01 5.000e-01 -1.480e-01 -3.000e-01 -1.000e-01 0.000e+00 0.000e+00
2055 10 232 7.487e-01 7.812e-09 8.828e-01 7.000e+00 4 0 1 4 8 1 4 845 262 0 843300 2.502e+05 0 4572 2.237e+03 11800 11800 1.180e+04 5 2.532e-02 2.785e-01 1.370e-01 4.080e-01 1.511e-01 3.310e-01 1.659e-01 4.348e-02 0.000e+00 1.000e+00 2.732e-01 1.000e-01 5.000e-01 0.000e+00 0.000e+00 0.000e+00 4.000e-01 2.000e-01
2056 13 1237 4.188e-01 1.447e-09 6.136e-01 2.300e+01 6 2 1 4 9 4 -1 1100 330 1900 843300 2.747e+05 1408 4715 3.196e+03 1200 13300 3.285e+03 4 2.225e-02 2.224e-02 2.253e-02 2.222e-02 9.108e-01 4.423e-01 9.916e-02 4.010e-02 1.800e-02 6.901e-01 3.646e-01 1.000e-01 1.000e+00 -2.710e-01 -7.000e-01 -7.143e-02 0.000e+00 0.000e+00
2057 12 635 4.785e-01 2.874e-09 6.523e-01 3.000e+00 2 1 0 4 6 2 -1 676 214 0 843300 2.652e+05 0 3518 2.008e+03 2500 2500 2.500e+03 3 8.667e-01 3.334e-02 3.334e-02 3.333e-02 3.333e-02 5.572e-01 1.963e-01 3.595e-02 6.536e-03 8.462e-01 4.469e-01 1.364e-01 9.000e-01 -3.937e-01 -1.000e+00 -1.250e-01 1.250e-01 0.000e+00
2058 8 138 6.721e-01 1.515e-08 8.636e-01 3.000e+00 1 1 1 4 8 0 -1 690 148 6300 843300 2.278e+05 2665 4532 3.740e+03 2000 2000 2.000e+03 1 3.784e-01 1.495e-01 2.514e-02 2.509e-02 4.218e-01 4.860e-01 2.497e-01 7.258e-02 0.000e+00 1.000e+00 3.606e-01 1.364e-01 7.000e-01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2059 9 255 6.473e-01 6.289e-09 7.862e-01 1.000e+01 6 1 0 4 6 5 4 413 241 49000 690400 4.531e+05 2859 11465 4.804e+03 648 690400 3.455e+05 1 3.334e-02 3.339e-02 5.332e-01 3.667e-01 3.346e-02 4.423e-01 2.125e-01 2.857e-02 1.633e-02 6.364e-01 4.714e-01 1.000e-01 6.000e-01 -1.344e-01 -1.875e-01 -1.000e-01 0.000e+00 1.000e-01
2060 12 13 0.000e+00 1.000e+00 0.000e+00 0.000e+00 0 12 0 0 10 1 -1 457 175 7700 843300 1.986e+05 2265 8026 3.587e+03 0 0 0.000e+00 2 2.000e-02 2.060e-02 5.518e-01 3.876e-01 2.000e-02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 8.000e-01 -3.333e-02
2061 9 277 6.590e-01 6.369e-09 8.599e-01 8.000e+00 5 0 0 4 9 4 4 568 112 0 843300 1.385e+05 0 3829 2.444e+03 5400 5400 5.400e+03 1 2.223e-02 2.223e-02 5.835e-01 2.222e-02 3.499e-01 4.595e-01 6.087e-02 3.802e-02 1.901e-02 6.667e-01 3.633e-01 5.000e-02 8.000e-01 -3.800e-01 -6.000e-01 -1.000e-01 3.333e-01 2.500e-01
2062 10 389 5.399e-01 4.808e-09 7.067e-01 2.000e+00 1 1 1 4 5 4 -1 604 183 7400 843300 3.321e+05 2001 4907 3.154e+03 4200 4200 4.200e+03 2 4.019e-02 4.021e-02 2.580e-01 4.003e-02 6.216e-01 3.785e-01 1.298e-01 2.162e-02 0.000e+00 1.000e+00 2.920e-01 1.000e-01 5.000e-01 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
